task_id,tag,position,layer,top1_token,top1_prob,top2_token,top2_prob,top3_token,top3_prob,top4_token,top4_prob,top5_token,top5_prob
0,SingleAgent,7,20,这个问题,0.875,到这里,0.013,/problem,0.012,这个,0.01,一下,0.003
0,SingleAgent,7,21,这个问题,0.992,这个,0.002,/problem,0.001,problem,0.0,到这里,0.0
0,SingleAgent,7,22,这个问题,0.996,/problem,0.001,这个,0.001,这些问题,0.0,problem,0.0
0,SingleAgent,7,23,这个问题,1.0,这个,0.0,/problem,0.0,this,0.0,這個,0.0
0,SingleAgent,7,24,这个问题,1.0,这个,0.0,this,0.0,這個,0.0,这场,0.0
0,SingleAgent,7,25,这个问题,1.0,这个,0.0,this,0.0,這個,0.0,这些问题,0.0
0,SingleAgent,7,26,这个问题,1.0,这个,0.0,this,0.0,這個,0.0,这些问题,0.0
0,SingleAgent,7,27,这个问题,1.0,this,0.0,这个,0.0,这些问题,0.0,這個,0.0
0,SingleAgent,7,28,这个问题,1.0,this,0.0,这些问题,0.0,这个,0.0,problem,0.0
0,SingleAgent,7,29,这个问题,1.0,this,0.0,这些问题,0.0,这个,0.0,this,0.0
0,SingleAgent,7,30,这个问题,1.0,this,0.0,这个,0.0,this,0.0,這個,0.0
0,SingleAgent,7,31,这个问题,1.0,this,0.0,这个,0.0,this,0.0,_this,0.0
0,SingleAgent,7,32,这个问题,0.98,this,0.018,这个,0.0,this,0.0,_this,0.0
0,SingleAgent,7,33,this,1.0,这个问题,0.0,_this,0.0,this,0.0,这个,0.0
0,SingleAgent,7,34,this,1.0,这个问题,0.0,_this,0.0,this,0.0,这个,0.0
0,SingleAgent,7,35,this,1.0,这个问题,0.0,这个,0.0,this,0.0,_this,0.0
0,SingleAgent,7,36,this,1.0,这个问题,0.0,#,0.0,"""",0.0,!,0.0
0,SingleAgent,8,0,NEG,0.0,/th,0.0,nels,0.0,neg,0.0,_neg,0.0
0,SingleAgent,8,1,/th,0.0,ように,0.0,particular,0.0,�,0.0,ssize,0.0
0,SingleAgent,8,2,/th,0.0,为契机,0.0,另外一个,0.0,alc,0.0,particular,0.0
0,SingleAgent,8,3,/th,0.0,另外一个,0.0,为契机,0.0,await,0.0,último,0.0
0,SingleAgent,8,4,/th,0.0,alc,0.0,ように,0.0,ouncil,0.0,为契机,0.0
0,SingleAgent,8,5,/th,0.0,alc,0.0,ように,0.0,último,0.0,alone,0.0
0,SingleAgent,8,6,/th,0.0,老人家,0.0,同一,0.0,particular,0.0,abi,0.0
0,SingleAgent,8,7,/th,0.001,类型的,0.0,[assembly,0.0,所谓,0.0,particular,0.0
0,SingleAgent,8,8,/th,0.002,“,0.0,[assembly,0.0,alloc,0.0,ellation,0.0
0,SingleAgent,8,9,/th,0.003,“,0.0,[assembly,0.0,/info,0.0,考查,0.0
0,SingleAgent,8,10,/th,0.001,altet,0.0,“,0.0,情形,0.0,坎,0.0
0,SingleAgent,8,11,局面,0.001,/th,0.001,坎,0.001,类型的,0.001,“,0.0
0,SingleAgent,8,12,/th,0.002,局面,0.001,考查,0.001,类型的,0.0,scenario,0.0
0,SingleAgent,8,13,/th,0.003,ocus,0.001,question,0.001,考查,0.001,局面,0.001
0,SingleAgent,8,14,/th,0.01,unnamed,0.001,hypothetical,0.001,question,0.001,ocus,0.001
0,SingleAgent,8,15,/th,0.003,hypothetical,0.002,problem,0.001,question,0.001,ocus,0.001
0,SingleAgent,8,16,/th,0.004,problem,0.001,hypothetical,0.001,phenomenon,0.001,scenario,0.001
0,SingleAgent,8,17,/th,0.003,question,0.002,honor,0.002,scenario,0.002,example,0.002
0,SingleAgent,8,18,/th,0.002,question,0.002,seemingly,0.002,problem,0.002,scenario,0.002
0,SingleAgent,8,19,question,0.012,problem,0.006,introductory,0.006,hypothetical,0.006,questions,0.004
0,SingleAgent,8,20,question,0.018,关于,0.015,seemingly,0.015,problem,0.012,涉及到,0.008
0,SingleAgent,8,21,problem,0.133,question,0.034,hypothetical,0.028,关于,0.017,questions,0.017
0,SingleAgent,8,22,problem,0.189,关于,0.045,問題,0.027,scenario,0.027,lovely,0.021
0,SingleAgent,8,23,problem,0.566,/th,0.03,lovely,0.027,question,0.025,quiz,0.023
0,SingleAgent,8,24,problem,0.695,quiz,0.199,question,0.057,难题,0.01,exercise,0.009
0,SingleAgent,8,25,question,0.562,questions,0.342,problem,0.052,질문,0.019,answer,0.009
0,SingleAgent,8,26,question,0.996,questions,0.003,problem,0.0,quiz,0.0,answer,0.0
0,SingleAgent,8,27,question,0.996,questions,0.004,problem,0.0,quiz,0.0,answer,0.0
0,SingleAgent,8,28,question,1.0,questions,0.0,problem,0.0,问题,0.0,question,0.0
0,SingleAgent,8,29,question,1.0,questions,0.0,problem,0.0,问题,0.0,题目,0.0
0,SingleAgent,8,30,question,1.0,questions,0.0,problem,0.0,question,0.0,вопрос,0.0
0,SingleAgent,8,31,question,1.0,questions,0.0,problem,0.0,question,0.0,问题,0.0
0,SingleAgent,8,32,question,1.0,questions,0.0,question,0.0,Question,0.0,-question,0.0
0,SingleAgent,8,33,question,1.0,problem,0.0,question,0.0,questions,0.0,astronomy,0.0
0,SingleAgent,8,34,question,1.0,problem,0.0,question,0.0,Question,0.0,questions,0.0
0,SingleAgent,8,35,question,1.0,problem,0.0,Target,0.0,ex,0.0,question,0.0
0,SingleAgent,8,36,question,1.0,problem,0.0,ex,0.0,Target,0.0,question,0.0
0,SingleAgent,9,0,本站,0.0,drs,0.0,Pills,0.0,rotations,0.0,ERM,0.0
0,SingleAgent,9,1,naire,0.0,naires,0.0,aire,0.0,aires,0.0,aries,0.0
0,SingleAgent,9,2,naire,0.0,naires,0.0,belt,0.0,为契机,0.0,lassen,0.0
0,SingleAgent,9,3,naire,0.0,naires,0.0,/question,0.0,Facade,0.0,为契机,0.0
0,SingleAgent,9,4,naire,0.001,naires,0.0,/question,0.0,aire,0.0,stellung,0.0
0,SingleAgent,9,5,naire,0.001,naires,0.0,stellung,0.0,重重,0.0,er,0.0
0,SingleAgent,9,6,naire,0.007,naires,0.001,stellung,0.0,about,0.0,nel,0.0
0,SingleAgent,9,7,naire,0.023,naires,0.003,stellung,0.001,nel,0.001,aire,0.001
0,SingleAgent,9,8,naire,0.06,naires,0.005,/comment,0.001,stellung,0.001,aire,0.001
0,SingleAgent,9,9,naire,0.03,naires,0.003,about,0.001,tentang,0.001,nel,0.001
0,SingleAgent,9,10,naire,0.066,naires,0.004,stellung,0.003,about,0.002,tentang,0.001
0,SingleAgent,9,11,naire,0.066,naires,0.01,stellung,0.008,about,0.002,tentang,0.001
0,SingleAgent,9,12,naire,0.079,naires,0.016,stellung,0.011,/disc,0.002,tentang,0.001
0,SingleAgent,9,13,naire,0.119,naires,0.019,stellung,0.009,/question,0.003,/problem,0.002
0,SingleAgent,9,14,naire,0.093,naires,0.041,stellung,0.01,/question,0.005,/problem,0.003
0,SingleAgent,9,15,naire,0.076,naires,0.019,/problem,0.008,stellung,0.006,/question,0.005
0,SingleAgent,9,16,naire,0.083,naires,0.016,/problem,0.009,stellung,0.006,/question,0.006
0,SingleAgent,9,17,naire,0.164,naires,0.015,/question,0.013,/problem,0.007,stellung,0.005
0,SingleAgent,9,18,naire,0.063,涉及到,0.018,naires,0.012,stellung,0.012,/question,0.01
0,SingleAgent,9,19,naire,0.048,stellung,0.038,涉及到,0.029,可谓是,0.011,Harness,0.01
0,SingleAgent,9,20,涉及到,0.256,naire,0.061,可谓是,0.047,stellung,0.042,Amateur,0.012
0,SingleAgent,9,21,naire,0.123,posed,0.108,/problem,0.09,stellung,0.084,涉及到,0.062
0,SingleAgent,9,22,涉及到,0.221,naire,0.118,/problems,0.056,/problem,0.043,dotyczą,0.041
0,SingleAgent,9,23,/problems,0.281,/problem,0.192,的答案,0.103,olvers,0.08,about,0.049
0,SingleAgent,9,24,about,0.385,的答案,0.233,/problem,0.206,naires,0.086,naire,0.036
0,SingleAgent,9,25,的答案,0.676,about,0.133,naire,0.091,-answer,0.038,/problems,0.03
0,SingleAgent,9,26,about,0.988,/problem,0.009,/problems,0.001,naire,0.0,的答案,0.0
0,SingleAgent,9,27,about,1.0,/problems,0.0,naire,0.0,/problem,0.0,comparing,0.0
0,SingleAgent,9,28,about,1.0,naire,0.0,/problem,0.0,/problems,0.0,aire,0.0
0,SingleAgent,9,29,about,1.0,step,0.0,关于,0.0,about,0.0,逐步,0.0
0,SingleAgent,9,30,about,1.0,about,0.0,关于,0.0,carefully,0.0,step,0.0
0,SingleAgent,9,31,about,1.0,about,0.0,carefully,0.0,一步步,0.0,逐,0.0
0,SingleAgent,9,32,about,1.0,about,0.0,step,0.0,About,0.0,ABOUT,0.0
0,SingleAgent,9,33,step,1.0,step,0.0,-step,0.0,about,0.0,_step,0.0
0,SingleAgent,9,34,step,1.0,about,0.0,-step,0.0,step,0.0,about,0.0
0,SingleAgent,9,35,step,1.0,about,0.0,-step,0.0,step,0.0,Step,0.0
0,SingleAgent,9,36,about,0.5,step,0.5,.,0.0,step,0.0,!,0.0
0,SingleAgent,10,0,asant,0.0,ypass,0.0,kap,0.0,ONO,0.0,_upd,0.0
0,SingleAgent,10,1,nd,0.0,此事,0.0,分管,0.0,ndern,0.0,rypt,0.0
0,SingleAgent,10,2,此事,0.0,名列,0.0,Fauc,0.0,itest,0.0,nd,0.0
0,SingleAgent,10,3,此事,0.0,名列,0.0,-looking,0.0,ưng,0.0,nd,0.0
0,SingleAgent,10,4,此事,0.0,这个问题,0.0,名列,0.0,nd,0.0,-looking,0.0
0,SingleAgent,10,5,此事,0.0,这个问题,0.0,иг,0.0,名列,0.0,-looking,0.0
0,SingleAgent,10,6,这个问题,0.0,此事,0.0,omen,0.0,如何,0.0,KeyError,0.0
0,SingleAgent,10,7,这个问题,0.001,此事,0.0,/../,0.0,/question,0.0,如何,0.0
0,SingleAgent,10,8,这个问题,0.001,核实,0.001,很正常,0.001,/question,0.0,在,0.0
0,SingleAgent,10,9,核实,0.001,新形势,0.001,如何,0.001,ùng,0.001,在,0.001
0,SingleAgent,10,10,羲,0.001,如何,0.001,核实,0.001,新形势,0.001,在,0.001
0,SingleAgent,10,11,如何,0.002,osit,0.001,这个问题,0.001,boarding,0.001,新形势,0.001
0,SingleAgent,10,12,如何,0.002,osit,0.001,了一下,0.001,boarding,0.001,的对象,0.001
0,SingleAgent,10,13,如何,0.002,osit,0.001,boarding,0.001,这个问题,0.001,了一下,0.001
0,SingleAgent,10,14,osit,0.004,如何,0.002,这个问题,0.002,的对象,0.002,ument,0.001
0,SingleAgent,10,15,osit,0.004,的对象,0.002,如何,0.002,ique,0.002,ument,0.001
0,SingleAgent,10,16,osit,0.003,新形势,0.003,ique,0.003,即将到来,0.002,ument,0.002
0,SingleAgent,10,17,即将到来,0.003,nd,0.003,名叫,0.003,ument,0.002,osit,0.002
0,SingleAgent,10,18,即将到来,0.015,的对象,0.004,osit,0.004,名叫,0.003,ument,0.003
0,SingleAgent,10,19,即将到来,0.029,&#,0.009,的对象,0.004,finding,0.004,关乎,0.004
0,SingleAgent,10,20,即将到来,0.047,关乎,0.025,finding,0.009,这个问题,0.008,&#,0.007
0,SingleAgent,10,21,即将到来,0.147,finding,0.029,这个问题,0.024,finding,0.02,关乎,0.017
0,SingleAgent,10,22,finding,0.316,即将到来,0.141,finding,0.124,这个问题,0.024,illard,0.012
0,SingleAgent,10,23,finding,0.512,comparing,0.155,how,0.065,finding,0.048,即将到来,0.039
0,SingleAgent,10,24,how,0.965,comparing,0.018,如何,0.006,finding,0.006,哪个,0.001
0,SingleAgent,10,25,哪个,0.512,comparing,0.213,finding,0.213,maximizing,0.015,找出,0.012
0,SingleAgent,10,26,comparing,0.434,哪个,0.434,finding,0.124,how,0.004,找出,0.001
0,SingleAgent,10,27,comparing,1.0,finding,0.001,哪个,0.0,calculating,0.0,selecting,0.0
0,SingleAgent,10,28,哪个,1.0,comparing,0.0,哪种,0.0,finding,0.0,the,0.0
0,SingleAgent,10,29,哪个,0.52,finding,0.406,determining,0.07,planetary,0.003,identifying,0.0
0,SingleAgent,10,30,planetary,0.996,finding,0.002,哪个,0.001,determining,0.0,densities,0.0
0,SingleAgent,10,31,planetary,1.0,finding,0.0,determining,0.0,行星,0.0,星球,0.0
0,SingleAgent,10,32,which,1.0,planetary,0.001,哪个,0.0,行星,0.0,哪,0.0
0,SingleAgent,10,33,planetary,1.0,ex,0.0,行星,0.0,which,0.0,哪个,0.0
0,SingleAgent,10,34,ex,1.0,planetary,0.0,which,0.0,_ex,0.0,Ex,0.0
0,SingleAgent,10,35,ex,1.0,planetary,0.0,#,0.0,"""",0.0,!,0.0
0,SingleAgent,10,36,ex,1.0,which,0.0,planetary,0.0,the,0.0,finding,0.0
0,SingleAgent,11,0,nard,0.0,Frag,0.0,edef,0.0,得益,0.0,Hog,0.0
0,SingleAgent,11,1,planation,0.0,perienced,0.0,actly,0.0,幌,0.0,gcd,0.0
0,SingleAgent,11,2,planation,0.0,actly,0.0,Snackbar,0.0,ercise,0.0,anded,0.0
0,SingleAgent,11,3,planation,0.0,ercise,0.0,actly,0.0,amination,0.0,тол,0.0
0,SingleAgent,11,4,ercise,0.0,amination,0.0,/ex,0.0,planation,0.0,性的,0.0
0,SingleAgent,11,5,/ex,0.0,ercise,0.0,amination,0.0,plorer,0.0,馆,0.0
0,SingleAgent,11,6,/ex,0.0,ercise,0.0,plorer,0.0,amination,0.0,CRT,0.0
0,SingleAgent,11,7,/ex,0.0,/re,0.0,ively,0.0,馆,0.0,/exp,0.0
0,SingleAgent,11,8,/ex,0.0,/re,0.0,-bound,0.0,pl,0.0,ercise,0.0
0,SingleAgent,11,9,-bound,0.001,SN,0.0,bound,0.0,/ex,0.0,pl,0.0
0,SingleAgent,11,10,plat,0.002,panse,0.001,SN,0.0,pl,0.0,imin,0.0
0,SingleAgent,11,11,plat,0.001,-specific,0.001,-bound,0.0,关键字,0.0,icy,0.0
0,SingleAgent,11,12,plat,0.001,-specific,0.001,-friendly,0.001,extras,0.001,-local,0.001
0,SingleAgent,11,13,lain,0.002,[…],0.001,extras,0.001,人文,0.001,plat,0.001
0,SingleAgent,11,14,[…],0.002,plat,0.002,-specific,0.002,.datab,0.002,extras,0.002
0,SingleAgent,11,15,.datab,0.004,plat,0.004,extras,0.003,-specific,0.003,oplan,0.002
0,SingleAgent,11,16,.datab,0.029,plat,0.008,extras,0.004,[…],0.003,CRET,0.002
0,SingleAgent,11,17,.datab,0.028,igan,0.004,[…],0.004,panse,0.002,学家,0.002
0,SingleAgent,11,18,.datab,0.036,[…],0.005,-specific,0.005,igan,0.005,CAT,0.004
0,SingleAgent,11,19,.datab,0.045,illions,0.037,igan,0.013,plat,0.01,CAT,0.008
0,SingleAgent,11,20,illions,0.067,plat,0.026,.datab,0.021,igan,0.021,oplan,0.012
0,SingleAgent,11,21,​​,0.063,plat,0.034,illions,0.025,.datab,0.023,标的,0.022
0,SingleAgent,11,22,oplan,0.127,plat,0.105,igan,0.072,界的,0.032,项目的,0.02
0,SingleAgent,11,23,oplan,0.945,博会,0.02,igan,0.01,项目的,0.003,​​,0.001
0,SingleAgent,11,24,oplan,0.949,博会,0.047,​​,0.001,planet,0.0,opian,0.0
0,SingleAgent,11,25,oplan,1.0,planet,0.0,博会,0.0,planets,0.0,菩,0.0
0,SingleAgent,11,26,oplan,1.0,博会,0.0,planets,0.0,ander,0.0,planet,0.0
0,SingleAgent,11,27,oplan,1.0,planets,0.0,planet,0.0,ponents,0.0,ander,0.0
0,SingleAgent,11,28,oplan,1.0,planets,0.001,planet,0.0,行星,0.0,planet,0.0
0,SingleAgent,11,29,planets,1.0,oplan,0.001,planet,0.0,行星,0.0,planet,0.0
0,SingleAgent,11,30,planets,0.5,oplan,0.5,planet,0.0,行星,0.0,planet,0.0
0,SingleAgent,11,31,oplan,1.0,planets,0.0,行星,0.0,planet,0.0,planet,0.0
0,SingleAgent,11,32,oplan,1.0,planets,0.0,行星,0.0,planet,0.0,planet,0.0
0,SingleAgent,11,33,oplan,1.0,planets,0.0,行星,0.0,planet,0.0,planet,0.0
0,SingleAgent,11,34,oplan,1.0,planets,0.0,#,0.0,"""",0.0,!,0.0
0,SingleAgent,11,35,oplan,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
0,SingleAgent,11,36,oplan,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
0,SingleAgent,12,0,ystal,0.0,警惕,0.0,境,0.0,アナ,0.0,inged,0.0
0,SingleAgent,12,1,iface,0.0,眇,0.0,тя,0.0,ifax,0.0,Haw,0.0
0,SingleAgent,12,2,Warfare,0.0,iface,0.0,ifax,0.0,Haw,0.0,auprès,0.0
0,SingleAgent,12,3,iface,0.0,Warfare,0.0,lops,0.0,iform,0.0,ifax,0.0
0,SingleAgent,12,4,Warfare,0.0,iface,0.0,iform,0.0,Haw,0.0,stead,0.0
0,SingleAgent,12,5,iform,0.001,lore,0.0,stead,0.0,-sized,0.0,-scale,0.0
0,SingleAgent,12,6,iform,0.001,lore,0.001,lops,0.001,arium,0.001,john,0.0
0,SingleAgent,12,7,arium,0.002,rad,0.001,rise,0.001,好不好,0.001,stead,0.001
0,SingleAgent,12,8,arium,0.003,好不好,0.003,john,0.002,也是如此,0.001,从此,0.001
0,SingleAgent,12,9,好不好,0.003,arium,0.003,stead,0.002,也是如此,0.002,惑,0.001
0,SingleAgent,12,10,arium,0.006,-ready,0.002,arity,0.002,stead,0.002,oid,0.002
0,SingleAgent,12,11,arium,0.01,ifax,0.006,Hunters,0.005,hunters,0.004,stead,0.004
0,SingleAgent,12,12,stead,0.033,arium,0.01,Hunters,0.009,Studies,0.004,oids,0.003
0,SingleAgent,12,13,oids,0.019,hec,0.016,arium,0.011,stead,0.01,whose,0.006
0,SingleAgent,12,14,oids,0.023,oid,0.019,whose,0.008,hip,0.008,类型,0.007
0,SingleAgent,12,15,omal,0.026,�,0.012,候选,0.01,oids,0.007,posite,0.007
0,SingleAgent,12,16,omal,0.044,extras,0.036,whose,0.018,Extras,0.01,stead,0.01
0,SingleAgent,12,17,omal,0.039,oids,0.021,stead,0.018,extras,0.016,whose,0.013
0,SingleAgent,12,18,omal,0.116,stead,0.033,extras,0.019,whose,0.011,isphere,0.008
0,SingleAgent,12,19,stead,0.043,omal,0.04,规模最大,0.035,extras,0.031,ules,0.02
0,SingleAgent,12,20,oids,0.185,stead,0.05,omal,0.018,whose,0.013,oid,0.013
0,SingleAgent,12,21,arium,0.084,规模最大,0.084,oids,0.07,stead,0.045,extras,0.029
0,SingleAgent,12,22,arium,0.309,extras,0.146,stead,0.088,规模最大,0.037,�建,0.021
0,SingleAgent,12,23,oids,0.147,xies,0.147,arium,0.13,extras,0.115,erview,0.048
0,SingleAgent,12,24,erview,0.194,oids,0.151,ography,0.104,fic,0.063,ysics,0.063
0,SingleAgent,12,25,isphere,0.233,wright,0.16,alytics,0.16,orama,0.11,ysics,0.059
0,SingleAgent,12,26,isphere,0.73,oids,0.209,atic,0.041,orama,0.003,alytics,0.003
0,SingleAgent,12,27,isphere,0.762,oids,0.17,atic,0.062,etary,0.002,stead,0.001
0,SingleAgent,12,28,oids,0.594,isphere,0.17,cks,0.132,etary,0.103,atic,0.001
0,SingleAgent,12,29,etary,1.0,oids,0.001,cks,0.0,densities,0.0,isphere,0.0
0,SingleAgent,12,30,etary,1.0,densities,0.001,oids,0.0,cks,0.0,ets,0.0
0,SingleAgent,12,31,etary,0.996,densities,0.004,oids,0.0,ettes,0.0,cks,0.0
0,SingleAgent,12,32,etary,0.996,行星,0.004,planets,0.0,planet,0.0,densities,0.0
0,SingleAgent,12,33,densities,1.0,etary,0.0,density,0.0,行星,0.0,planet,0.0
0,SingleAgent,12,34,et,1.0,ets,0.0,etary,0.0,ет,0.0,etas,0.0
0,SingleAgent,12,35,et,1.0,ets,0.0,etary,0.0,"""",0.0,!,0.0
0,SingleAgent,12,36,et,1.0,ets,0.0,#,0.0,"""",0.0,!,0.0
0,SingleAgent,13,0,tings,0.0,散发,0.0,粉末,0.0,tes,0.0,tre,0.0
0,SingleAgent,13,1,tings,0.0,tement,0.0,tery,0.0,uyar,0.0,ting,0.0
0,SingleAgent,13,2,Warfare,0.0,inez,0.0,nel,0.0,少见,0.0,次,0.0
0,SingleAgent,13,3,Warfare,0.0,-wide,0.0,熠,0.0,-sized,0.0,inez,0.0
0,SingleAgent,13,4,-wide,0.0,Warfare,0.0,ivet,0.0,熠,0.0,nel,0.0
0,SingleAgent,13,5,-sized,0.0,-wide,0.0,ivet,0.0,-scale,0.0,inez,0.0
0,SingleAgent,13,6,-wide,0.0,-specific,0.0,nel,0.0,上的,0.0,-sized,0.0
0,SingleAgent,13,7,-wide,0.001,上的,0.001,-specific,0.001,Ъ,0.0,/trans,0.0
0,SingleAgent,13,8,-specific,0.003,-wide,0.002,-related,0.001,上的,0.001,与此,0.001
0,SingleAgent,13,9,-specific,0.003,-wide,0.002,/trans,0.001,-related,0.001,-sized,0.001
0,SingleAgent,13,10,-specific,0.004,-wide,0.003,-related,0.002,上的,0.002,中的,0.001
0,SingleAgent,13,11,-specific,0.016,-wide,0.006,-related,0.006,whose,0.002,-focused,0.002
0,SingleAgent,13,12,-specific,0.011,-wide,0.006,arium,0.004,-related,0.004,ss,0.003
0,SingleAgent,13,13,-specific,0.01,-related,0.009,-wide,0.005,(s,0.005,ss,0.005
0,SingleAgent,13,14,-specific,0.02,-wide,0.019,-related,0.011,ss,0.007,swith,0.006
0,SingleAgent,13,15,-specific,0.037,-related,0.024,-wide,0.009,whose,0.008,中的,0.005
0,SingleAgent,13,16,-specific,0.027,whose,0.015,-related,0.014,-wide,0.007,上的,0.005
0,SingleAgent,13,17,whose,0.014,-related,0.012,-specific,0.009,swith,0.008,ss,0.007
0,SingleAgent,13,18,whose,0.037,的真实,0.037,-related,0.026,-specific,0.023,-wide,0.013
0,SingleAgent,13,19,-related,0.13,的真实,0.065,whose,0.042,中的,0.02,-wide,0.015
0,SingleAgent,13,20,-related,0.375,'s,0.024,的真实,0.019,들의,0.016,-wide,0.015
0,SingleAgent,13,21,-related,0.303,iscal,0.134,sWith,0.06,들의,0.025,redux,0.022
0,SingleAgent,13,22,们的,0.574,们,0.088,들의,0.061,-related,0.05,sWith,0.042
0,SingleAgent,13,23,sWith,0.256,们的,0.155,们,0.155,swith,0.138,們,0.045
0,SingleAgent,13,24,们的,0.512,们,0.352,們,0.048,swith,0.02,中最,0.017
0,SingleAgent,13,25,density,0.531,们的,0.285,中最,0.092,规模最大,0.034,sWith,0.026
0,SingleAgent,13,26,们的,0.652,中最,0.187,们,0.088,density,0.042,sWith,0.025
0,SingleAgent,13,27,density,1.0,densities,0.0,Density,0.0,Density,0.0,密度,0.0
0,SingleAgent,13,28,density,1.0,Density,0.0,密度,0.0,Density,0.0,densities,0.0
0,SingleAgent,13,29,density,1.0,densities,0.0,密度,0.0,Density,0.0,Density,0.0
0,SingleAgent,13,30,density,1.0,densities,0.0,密度,0.0,Density,0.0,Density,0.0
0,SingleAgent,13,31,density,1.0,densities,0.0,密度,0.0,Density,0.0,Density,0.0
0,SingleAgent,13,32,density,1.0,densities,0.0,密度,0.0,Density,0.0,density,0.0
0,SingleAgent,13,33,density,1.0,densities,0.0,密度,0.0,Density,0.0,density,0.0
0,SingleAgent,13,34,density,1.0,densities,0.0,密度,0.0,Density,0.0,density,0.0
0,SingleAgent,13,35,density,1.0,densities,0.0,密度,0.0,"""",0.0,!,0.0
0,SingleAgent,13,36,density,0.879,densities,0.119,密度,0.0,"""",0.0,!,0.0
0,SingleAgent,14,0,_exc,0.0,nels,0.0,遭到,0.0,gef,0.0,xdc,0.0
0,SingleAgent,14,1,部长,0.0,-packed,0.0,比亚,0.0,栾,0.0,见过,0.0
0,SingleAgent,14,2,部长,0.0,options,0.0,가,0.0,-packed,0.0,s,0.0
0,SingleAgent,14,3,部长,0.0,原因之一,0.0,options,0.0,枚,0.0,가,0.0
0,SingleAgent,14,4,部长,0.0,-density,0.0,辩护,0.0,pamph,0.0,cousins,0.0
0,SingleAgent,14,5,部长,0.0,blues,0.0,pamph,0.0,กด,0.0,st,0.0
0,SingleAgent,14,6,less,0.001,hell,0.0,部长,0.0,-enh,0.0,不高,0.0
0,SingleAgent,14,7,less,0.002,hell,0.001,的话题,0.0,在他的,0.0,ieux,0.0
0,SingleAgent,14,8,less,0.002,hell,0.002,的话题,0.001,ieux,0.001,クト,0.001
0,SingleAgent,14,9,-density,0.005,less,0.002,Density,0.001,présente,0.001,hell,0.001
0,SingleAgent,14,10,less,0.012,hell,0.002,og,0.001,ieux,0.001,yan,0.001
0,SingleAgent,14,11,less,0.003,hell,0.003,ieux,0.002,在过去,0.001,_ke,0.001
0,SingleAgent,14,12,less,0.007,hell,0.003,ieux,0.003,极高,0.002,og,0.002
0,SingleAgent,14,13,less,0.008,极高,0.002,hell,0.002,的话题,0.002,员,0.002
0,SingleAgent,14,14,less,0.012,高的,0.005,hell,0.003,的概念,0.003,placeholder,0.002
0,SingleAgent,14,15,less,0.007,的概念,0.003,-related,0.003,placeholder,0.002,-wise,0.002
0,SingleAgent,14,16,的概念,0.006,高的,0.005,的说法,0.004,-density,0.004,-related,0.004
0,SingleAgent,14,17,的概念,0.007,-related,0.005,高的,0.002,因其,0.002,的说法,0.002
0,SingleAgent,14,18,-related,0.009,高的,0.005,的概念,0.004,在全球,0.003,Calculator,0.003
0,SingleAgent,14,19,-related,0.03,-density,0.007,来袭,0.006,Calculator,0.006,高的,0.005
0,SingleAgent,14,20,-related,0.123,Calculator,0.023,关乎,0.011,爱好者,0.009,-pres,0.007
0,SingleAgent,14,21,-related,0.084,爱好者,0.042,iore,0.019,大军,0.016,-seeking,0.01
0,SingleAgent,14,22,的经典,0.108,�,0.066,之旅,0.054,一事,0.051,之所,0.027
0,SingleAgent,14,23,之所,0.475,�,0.136,osos,0.03,的例子,0.013,calculations,0.01
0,SingleAgent,14,24,.Here,0.15,之所,0.15,是一件,0.091,评比,0.071,classifications,0.049
0,SingleAgent,14,25,-density,0.484,哪家,0.096,评比,0.065,高的,0.045,最高的,0.027
0,SingleAgent,14,26,评比,0.385,-density,0.16,rankings,0.125,�,0.125,comparisons,0.046
0,SingleAgent,14,27,comparison,0.59,rankings,0.217,_comparison,0.062,评比,0.026,comparing,0.02
0,SingleAgent,14,28,rankings,0.809,comparison,0.066,Rankings,0.04,ranking,0.031,-density,0.015
0,SingleAgent,14,29,comparison,0.516,rankings,0.244,评比,0.09,ranking,0.054,Ranking,0.033
0,SingleAgent,14,30,comparison,0.941,Rankings,0.017,Ranking,0.017,ranking,0.013,rankings,0.006
0,SingleAgent,14,31,comparison,0.715,排序,0.264,一步步,0.013,ranking,0.004,Ranking,0.003
0,SingleAgent,14,32,一步步,0.996,慢慢地,0.004,逐步,0.0,comparison,0.0,highest,0.0
0,SingleAgent,14,33,step,1.0,step,0.0,step,0.0,(step,0.0,_step,0.0
0,SingleAgent,14,34,step,1.0,.,0.0,step,0.0,.step,0.0,Step,0.0
0,SingleAgent,14,35,step,0.953,.,0.047,.Step,0.0,Step,0.0,step,0.0
0,SingleAgent,14,36,.,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
0,SingleAgent,15,0,报告显示,0.0,特别是,0.0,�单,0.0,Relevant,0.0,�试,0.0
0,SingleAgent,15,1,相应,0.0,ellation,0.0,前述,0.0,另外一个,0.0,Vanguard,0.0
0,SingleAgent,15,2,Vanguard,0.0,相应,0.0,另外一个,0.0,前述,0.0,上述,0.0
0,SingleAgent,15,3,Vanguard,0.0,만큼,0.0,原因是,0.0,这部分,0.0,ichtet,0.0
0,SingleAgent,15,4,Vanguard,0.0,IVEN,0.0,ichtet,0.0,或者说,0.0,starter,0.0
